fecha,icolcap_real,icolcap_base100,sintetico_base100,grandes_base100
2015-12-18,28.32,91.6505,136.0112,142.7421
2015-12-21,28.12,91.0032,136.0112,142.7421
2015-12-22,28.44,92.0388,136.0112,142.7421
2015-12-23,30.12,97.4757,129.9776,139.155
2015-12-24,30.4,98.3819,129.9776,139.155
2015-12-28,30.24,97.8641,129.9776,139.155
2015-12-29,29.88,96.699,129.9776,139.155
2015-12-30,29.6,95.7929,136.0112,142.7421
2016-01-04,29.32,94.8867,136.0112,142.7421
2016-01-05,29.56,95.6634,134.514,143.9293
2016-01-06,28.64,92.6861,136.0112,142.7421
2016-01-07,28.04,90.7443,136.0112,142.7421
2016-01-08,28.0,90.6149,136.0112,142.7421
2016-01-12,27.24,88.1553,136.0112,142.7421
2016-01-13,27.92,90.356,136.0112,142.7421
2016-01-14,28.48,92.1683,136.0112,142.7421
2016-01-15,27.36,88.5437,136.0112,142.7421
2016-01-19,27.12,87.767,136.0112,142.7421
2016-01-20,26.8,86.7314,136.0112,142.7421
2016-01-21,27.64,89.4498,136.0112,142.7421
2016-01-22,28.52,92.2977,136.0112,142.7421
2016-01-25,27.32,88.4142,136.0112,142.7421
2016-01-26,28.08,90.8738,136.0112,142.7421
2016-01-27,28.0,90.6149,136.0112,142.7421
2016-01-28,29.2,94.4984,136.0112,142.7421
2016-01-29,29.64,95.9223,134.0212,144.3251
2016-02-01,29.08,94.11,134.0212,144.3251
2016-02-02,28.08,90.8738,134.0212,144.3251
2016-02-03,28.84,93.3333,134.0212,144.3251
2016-02-04,29.4,95.1456,135.6432,145.3097
2016-02-05,29.44,95.2751,135.8461,145.4325
2016-02-08,29.28,94.7573,135.0348,144.9409
2016-02-09,28.88,93.4628,134.0212,144.3251
2016-02-10,29.12,94.2395,134.2239,144.4484
2016-02-11,28.56,92.4272,134.0212,144.3251
2016-02-12,29.48,95.4045,136.049,145.5552
2016-02-16,29.2,94.4984,134.6293,144.6948
2016-02-17,30.2,97.7346,139.7058,147.7535
2016-02-18,30.56,98.8997,141.5375,148.8453
2016-02-19,30.28,97.9935,140.1127,147.9966
2016-02-22,30.92,100.0647,143.3713,149.9321
2016-02-23,30.48,98.6408,141.1303,148.6031
2016-02-24,30.48,98.6408,141.1303,148.6031
2016-02-25,31.2,100.9709,144.7991,150.7742
2016-02-26,31.16,100.8414,144.5951,150.654
2016-02-29,31.88,103.1715,148.2718,152.8073
2016-03-01,32.88,106.4078,148.2718,152.8073
2016-03-02,33.68,108.9968,149.851,155.7257
2016-03-03,33.76,109.2557,150.0077,156.0168
2016-03-04,34.2,110.6796,150.8662,157.6148
2016-03-07,35.12,113.657,152.6414,160.9421
2016-03-08,33.56,108.6084,149.6154,155.2889
2016-03-09,33.92,109.7735,150.3206,156.5984
2016-03-10,33.4,108.0906,149.3007,154.706
2016-03-11,34.48,111.5858,151.4093,158.6295
2016-03-14,34.08,110.2913,150.6327,157.1794
2016-03-15,33.64,108.8673,149.7725,155.5802
2016-03-16,33.76,109.2557,150.0077,156.0168
2016-03-17,34.68,112.233,151.7957,159.3531
2016-03-18,34.52,111.7152,151.4867,158.7743
2016-03-22,35.36,114.4337,153.1002,161.807
2016-03-23,34.88,112.8803,152.1809,160.0759
2016-03-28,35.4,114.5631,153.1765,161.9511
2016-03-29,34.88,112.8803,152.1809,160.0759
2016-03-30,35.8,115.8576,153.9369,163.3895
2016-03-31,36.4,117.7994,155.0686,165.5407
2016-04-01,36.88,119.3528,155.0686,165.5407
2016-04-04,36.24,117.2816,155.0686,165.5407
2016-04-05,35.52,114.9515,155.0686,165.5407
2016-04-06,35.6,115.2104,155.0686,165.5407
2016-04-07,34.92,113.0097,155.0686,165.5407
2016-04-08,35.28,114.1748,155.0686,165.5407
2016-04-11,35.96,116.3754,155.0686,165.5407
2016-04-12,36.88,119.3528,155.0686,165.5407
2016-04-13,37.24,120.5178,154.6462,166.0664
2016-04-14,37.16,120.2589,154.7396,165.9499
2016-04-15,36.76,118.9644,155.0686,165.5407
2016-04-18,37.2,120.3883,154.6929,166.0081
2016-04-19,38.04,123.1068,153.726,167.2223
2016-04-20,38.56,124.7896,153.726,167.2223
2016-04-21,37.84,122.4595,153.9537,166.9348
2016-04-22,37.72,122.0712,154.0911,166.7619
2016-04-25,36.92,119.4822,155.0214,165.5993
2016-04-26,37.16,120.2589,154.7396,165.9499
2016-04-27,37.72,122.0712,154.0911,166.7619
2016-04-28,38.2,123.6246,153.726,167.2223
2016-04-29,38.04,123.1068,153.726,167.2223
2016-05-02,38.04,123.1068,153.726,167.2223
2016-05-03,36.52,118.1877,152.0594,164.9294
2016-05-04,35.64,115.3398,151.0712,163.573
2016-05-05,35.36,114.4337,150.7531,163.1368
2016-05-06,35.04,113.3981,150.3872,162.6355
2016-05-10,35.36,114.4337,150.7531,163.1368
2016-05-11,36.0,116.5049,151.4776,164.1306
2016-05-12,36.48,118.0583,152.0149,164.8683
2016-05-13,36.0,116.5049,151.4776,164.1306
2016-05-16,35.68,115.4693,151.1165,163.6352
2016-05-17,35.56,115.0809,150.9805,163.4486
2016-05-18,35.0,113.2686,150.3412,162.5726
2016-05-19,34.28,110.9385,149.5082,161.4325
2016-05-20,34.52,111.7152,149.7873,161.8143
2016-05-23,34.52,111.7152,149.7873,161.8143
2016-05-24,34.36,111.1974,149.6014,161.56
2016-05-25,34.16,110.5502,149.3681,161.241
2016-05-26,34.24,110.8091,149.4616,161.3687
2016-05-27,34.04,110.1618,149.2277,161.049
2016-05-31,33.6,108.7379,148.7096,160.3412
2016-06-01,33.32,107.8317,148.7096,160.3412
2016-06-02,33.84,109.5146,149.1422,161.0642
2016-06-03,35.0,113.2686,150.088,162.649
2016-06-07,36.88,119.3528,151.2895,164.6703
2016-06-08,37.32,120.7767,151.2895,164.6703
2016-06-09,37.44,121.165,151.2895,164.6703
2016-06-10,36.4,117.7994,151.1961,164.513
2016-06-13,35.8,115.8576,150.7255,163.7205
2016-06-14,35.36,114.4337,150.3763,163.1333
2016-06-15,35.88,116.1165,150.7886,163.8267
2016-06-16,35.36,114.4337,150.3763,163.1333
2016-06-17,35.68,115.4693,150.6306,163.5608
2016-06-20,36.4,117.7994,151.1961,164.513
2016-06-21,36.44,117.9288,151.2273,164.5655
2016-06-22,37.12,120.1294,151.2895,164.6703
2016-06-23,37.68,121.9417,151.2895,164.6703
2016-06-24,36.2,117.1521,151.0399,164.2498
2016-06-27,34.48,111.5858,149.6672,161.9433
2016-06-28,35.6,115.2104,150.5672,163.4542
2016-06-29,36.44,117.9288,151.2273,164.5655
2016-06-30,36.52,118.1877,151.2895,164.6703
2016-07-01,36.76,118.9644,151.2895,164.6703
2016-07-05,36.04,116.6343,151.0004,164.4426
2016-07-06,35.88,116.1165,150.9355,164.3915
2016-07-07,35.68,115.4693,150.8539,164.3272
2016-07-08,36.28,117.411,151.0973,164.519
2016-07-11,36.44,117.9288,151.1616,164.5697
2016-07-12,37.08,120.0,151.2895,164.6703
2016-07-13,37.0,119.7411,151.2895,164.6703
2016-07-14,37.32,120.7767,151.2895,164.6703
2016-07-15,37.44,121.165,151.2895,164.6703
2016-07-18,37.56,121.5534,151.2895,164.6703
2016-07-19,37.28,120.6472,151.2895,164.6703
2016-07-21,37.28,120.6472,151.2895,164.6703
2016-07-22,37.16,120.2589,151.2895,164.6703
2016-07-25,36.12,116.8932,151.0328,164.4682
2016-07-26,35.36,114.4337,150.7226,164.2237
2016-07-27,35.2,113.9159,150.6565,164.1716
2016-07-28,34.88,112.8803,150.6234,164.1455
2016-07-29,35.12,113.657,150.6234,164.1455
2016-08-01,34.68,112.233,150.6234,164.1455
2016-08-02,34.4,111.3269,150.6234,164.1455
2016-08-03,34.72,112.3625,150.7516,164.3011
2016-08-04,34.88,112.8803,151.2643,164.9233
2016-08-05,35.4,114.5631,152.9263,166.942
2016-08-08,36.24,117.2816,155.5976,170.192
2016-08-09,36.36,117.6699,155.9778,170.6551
2016-08-10,36.92,119.4822,157.7482,172.813
2016-08-11,37.76,122.2006,158.1266,173.2747
2016-08-12,37.28,120.6472,158.1266,173.2747
2016-08-16,37.96,122.8479,158.1266,173.2747
2016-08-17,38.0,122.9773,158.1266,173.2747
2016-08-18,38.6,124.9191,158.1266,173.2747
2016-08-19,38.92,125.9547,158.1266,173.2747
2016-08-22,38.36,124.1424,158.1266,173.2747
2016-08-23,38.0,122.9773,158.1266,173.2747
2016-08-24,38.2,123.6246,158.1266,173.2747
2016-08-25,38.92,125.9547,158.1266,173.2747
2016-08-26,38.92,125.9547,158.1266,173.2747
2016-08-29,38.6,124.9191,158.1266,173.2747
2016-08-30,38.56,124.7896,158.1266,173.2747
2016-08-31,37.04,119.8706,158.1266,173.2747
2016-09-01,37.16,120.2589,158.1266,173.2747
2016-09-02,38.12,123.3657,154.2313,168.0248
2016-09-06,39.52,127.8964,154.2313,168.0248
2016-09-07,40.28,130.356,154.2313,168.0248
2016-09-08,40.4,130.7443,154.2313,168.0248
2016-09-09,39.0,126.2136,154.2313,168.0248
2016-09-12,38.68,125.178,154.2313,168.0248
2016-09-13,37.48,121.2945,156.5468,171.1419
2016-09-14,37.64,121.8123,155.7678,170.0921
2016-09-15,37.84,122.4595,154.8042,168.795
2016-09-16,37.24,120.5178,157.7289,172.7373
2016-09-19,37.64,121.8123,155.7678,170.0921
2016-09-20,37.36,120.9061,157.1358,171.9364
2016-09-21,38.08,123.2363,154.2313,168.0248
2016-09-22,38.64,125.0485,154.2313,168.0248
2016-09-23,37.8,122.3301,154.996,169.0531
2016-09-26,37.4,121.0356,156.939,171.6709
2016-09-27,37.44,121.165,156.7427,171.406
2016-09-28,38.24,123.754,154.2313,168.0248
2016-09-29,38.0,122.9773,154.2313,168.0248
2016-09-30,37.96,122.8479,154.2313,168.0248
2016-10-03,37.12,120.1294,154.2313,168.0248
2016-10-04,36.48,118.0583,156.6285,171.6253
2016-10-05,37.2,120.3883,154.2313,168.0248
2016-10-06,37.6,121.6828,154.2313,168.0248
2016-10-07,37.64,121.8123,154.2313,168.0248
2016-10-10,38.0,122.9773,154.2313,168.0248
2016-10-11,37.88,122.589,154.2313,168.0248
2016-10-12,37.92,122.7184,154.2313,168.0248
2016-10-13,37.76,122.2006,154.2313,168.0248
2016-10-14,37.52,121.4239,154.2313,168.0248
2016-10-18,37.96,122.8479,154.2313,168.0248
2016-10-19,38.12,123.3657,154.2313,168.0248
2016-10-20,38.12,123.3657,154.2313,168.0248
2016-10-21,38.08,123.2363,154.2313,168.0248
2016-10-24,37.72,122.0712,154.2313,168.0248
2016-10-25,37.8,122.3301,154.2313,168.0248
2016-10-26,37.32,120.7767,154.2313,168.0248
2016-10-27,37.32,120.7767,154.2313,168.0248
2016-10-28,37.16,120.2589,154.2313,168.0248
2016-10-31,36.76,118.9644,156.6285,171.6253
2016-11-01,36.4,117.7994,156.6285,171.6253
2016-11-02,36.12,116.8932,155.5435,169.9683
2016-11-03,35.76,115.7282,154.1473,167.8427
2016-11-04,35.52,114.9515,153.2157,166.4287
2016-11-08,37.24,120.5178,156.6285,171.6253
2016-11-09,36.2,117.1521,155.8536,170.4414
2016-11-10,34.16,110.5502,150.1058,161.7331
2016-11-11,33.56,108.6084,150.1058,161.7331
2016-11-15,34.16,110.5502,150.1058,161.7331
2016-11-16,33.8,109.3851,150.1058,161.7331
2016-11-17,33.8,109.3851,150.1058,161.7331
2016-11-18,33.6,108.7379,150.1058,161.7331
2016-11-21,34.04,110.1618,150.1058,161.7331
2016-11-22,33.84,109.5146,150.1058,161.7331
2016-11-23,33.64,108.8673,150.1058,161.7331
2016-11-25,33.44,108.2201,150.1058,161.7331
2016-11-28,33.44,108.2201,150.1058,161.7331
2016-11-29,32.96,106.6667,150.1058,161.7331
2016-11-30,34.72,112.3625,150.1058,161.7331
2016-12-01,34.84,112.7508,150.1058,161.7331
2016-12-02,34.96,113.1392,150.7866,162.3397
2016-12-05,35.56,115.0809,154.2018,165.3753
2016-12-06,36.04,116.6343,156.9471,167.8071
2016-12-07,36.4,117.7994,159.0137,169.6329
2016-12-09,36.48,118.0583,159.4738,170.0388
2016-12-12,36.72,118.835,159.9343,170.4448
2016-12-13,37.2,120.3883,159.9343,170.4448
2016-12-14,36.68,118.7055,159.9343,170.4448
2016-12-15,36.8,119.0939,159.9343,170.4448
2016-12-16,36.6,118.4466,159.9343,170.4448
2016-12-19,36.56,118.3172,159.9343,170.4448
2016-12-20,36.8,119.0939,159.9343,170.4448
2016-12-21,36.64,118.5761,159.9343,170.4448
2016-12-22,36.48,118.0583,159.4738,170.0388
2016-12-23,36.36,117.6699,158.7838,169.4299
2016-12-27,36.64,118.5761,159.9343,170.4448
2016-12-28,36.04,116.6343,156.9471,167.8071
2016-12-29,36.56,118.3172,159.9343,170.4448
2017-01-03,37.08,120.0,159.9343,170.4448
2017-01-04,37.64,121.8123,160.4807,171.1857
2017-01-05,38.24,123.754,160.713,171.5009
2017-01-06,38.24,123.754,160.713,171.5009
2017-01-10,37.72,122.0712,160.5583,171.2909
2017-01-11,37.6,121.6828,160.4419,171.1331
2017-01-12,38.32,124.0129,160.713,171.5009
2017-01-13,37.84,122.4595,160.6743,171.4484
2017-01-17,38.08,123.2363,160.713,171.5009
2017-01-18,37.72,122.0712,160.5583,171.2909
2017-01-19,37.6,121.6828,160.4419,171.1331
2017-01-20,37.84,122.4595,160.6743,171.4484
2017-01-23,37.76,122.2006,160.597,171.3435
2017-01-24,38.12,123.3657,160.713,171.5009
2017-01-25,38.08,123.2363,160.713,171.5009
2017-01-26,38.08,123.2363,160.713,171.5009
2017-01-27,38.24,123.754,160.713,171.5009
2017-01-30,37.76,122.2006,160.597,171.3435
2017-01-31,37.88,122.589,160.713,171.5009
2017-02-01,37.96,122.8479,160.713,171.5009
2017-02-02,38.44,124.4013,160.713,171.5009
2017-02-03,38.96,126.0841,160.713,171.5009
2017-02-06,38.76,125.4369,160.713,171.5009
2017-02-07,38.48,124.5307,160.713,171.5009
2017-02-08,38.0,122.9773,160.713,171.5009
2017-02-09,38.2,123.6246,160.713,171.5009
2017-02-10,38.48,124.5307,160.713,171.5009
2017-02-13,38.04,123.1068,160.713,171.5009
2017-02-14,37.28,120.6472,158.5371,170.1242
2017-02-15,37.72,122.0712,159.9461,171.0165
2017-02-16,37.84,122.4595,160.3297,171.2589
2017-02-17,37.64,121.8123,159.6902,170.8547
2017-02-21,37.32,120.7767,158.6653,170.2055
2017-02-22,37.16,120.2589,158.1521,169.8798
2017-02-23,37.84,122.4595,160.3297,171.2589
2017-02-24,37.24,120.5178,158.4088,170.0428
2017-02-27,37.32,120.7767,158.6653,170.2055
2017-02-28,36.76,118.9644,156.8666,169.062
2017-03-01,36.64,118.5761,156.8666,169.062
2017-03-02,35.92,116.246,156.8666,169.062
2017-03-03,35.96,116.3754,156.8666,169.062
2017-03-06,35.96,116.3754,156.8666,169.062
2017-03-07,36.2,117.1521,156.8666,169.062
2017-03-08,35.68,115.4693,156.8666,169.062
2017-03-09,35.64,115.3398,156.8666,169.062
2017-03-10,36.0,116.5049,156.8666,169.062
2017-03-13,36.2,117.1521,156.8666,169.062
2017-03-14,35.56,115.0809,156.8666,169.062
2017-03-15,36.16,117.0227,156.8666,169.062
2017-03-16,36.8,119.0939,157.2149,169.8407
2017-03-17,36.8,119.0939,157.2149,169.8407
2017-03-21,36.92,119.4822,157.4757,170.4249
2017-03-22,36.84,119.2233,157.3019,170.0355
2017-03-23,37.12,120.1294,157.9093,171.3988
2017-03-24,37.44,121.165,158.6008,172.9576
2017-03-27,37.16,120.2589,157.9959,171.5936
2017-03-28,37.72,122.0712,159.2035,174.3222
2017-03-29,38.04,123.1068,159.7183,175.4923
2017-03-30,38.0,122.9773,159.7183,175.4923
2017-03-31,37.96,122.8479,159.7183,175.4923
2017-04-03,38.04,123.1068,159.7183,175.4923
2017-04-04,38.24,123.754,159.7183,175.4923
2017-04-05,38.24,123.754,159.7183,175.4923
2017-04-06,38.36,124.1424,159.7183,175.4923
2017-04-07,38.24,123.754,159.7183,175.4923
2017-04-10,38.44,124.4013,159.7183,175.4923
2017-04-11,38.44,124.4013,159.7183,175.4923
2017-04-12,38.48,124.5307,159.7183,175.4923
2017-04-17,38.6,124.9191,159.7183,175.4923
2017-04-18,38.68,125.178,159.7183,175.4923
2017-04-19,38.2,123.6246,159.7183,175.4923
2017-04-20,38.36,124.1424,159.7183,175.4923
2017-04-21,38.0,122.9773,159.7337,175.519
2017-04-24,38.04,123.1068,159.7183,175.4923
2017-04-25,37.92,122.7184,159.7644,175.5725
2017-04-26,37.44,121.165,159.9192,175.8418
2017-04-27,37.28,120.6472,159.9192,175.8418
2017-04-28,37.52,121.4239,159.9192,175.8418
2017-05-02,37.56,121.5534,159.9192,175.8418
2017-05-03,37.6,121.6828,159.9822,176.0298
2017-05-04,37.16,120.2589,159.9192,175.8418
2017-05-05,37.84,122.4595,160.3592,177.1574
2017-05-08,37.92,122.7184,160.4846,177.5333
2017-05-09,38.04,123.1068,160.6723,178.0971
2017-05-10,38.64,125.0485,161.6052,180.9163
2017-05-11,38.92,125.9547,162.0375,182.232
2017-05-12,39.64,128.2848,163.14,185.6153
2017-05-15,40.6,131.3916,163.5048,186.7432
2017-05-16,40.56,131.2621,163.5048,186.7432
2017-05-17,39.8,128.8026,163.3833,186.3672
2017-05-18,39.28,127.1197,162.5903,183.9236
2017-05-19,40.12,129.8382,163.5048,186.7432
2017-05-22,40.0,129.4498,163.5048,186.7432
2017-05-23,39.92,129.1909,163.5048,186.7432
2017-05-24,40.08,129.7087,163.5048,186.7432
2017-05-25,39.92,129.1909,163.5048,186.7432
2017-05-26,40.12,129.8382,163.5048,186.7432
2017-05-30,40.04,129.5793,163.5048,186.7432
2017-05-31,39.88,129.0615,163.5048,186.7432
2017-06-01,40.36,130.6149,163.5048,186.7432
2017-06-02,40.28,130.356,163.5592,186.8688
2017-06-05,40.24,130.2265,163.5864,186.9317
2017-06-06,40.48,131.0032,163.5048,186.7432
2017-06-07,40.32,130.4854,163.5319,186.8059
2017-06-08,40.12,129.8382,163.6683,187.121
2017-06-09,40.2,130.0971,163.6137,186.9947
2017-06-12,39.96,129.3204,163.778,187.3746
2017-06-13,40.12,129.8382,163.6683,187.121
2017-06-14,40.0,129.4498,163.7505,187.3111
2017-06-15,39.92,129.1909,163.8055,187.4382
2017-06-16,39.68,128.4142,163.9711,187.8216
2017-06-20,38.68,125.178,164.6742,189.4534
2017-06-21,37.76,122.2006,164.6742,189.4534
2017-06-22,38.08,123.2363,164.6742,189.4534
2017-06-23,38.08,123.2363,164.6742,189.4534
2017-06-27,37.92,122.7184,164.6742,189.4534
2017-06-28,38.68,125.178,164.6742,189.4534
2017-06-29,38.32,124.0129,164.6742,189.4534
2017-06-30,38.68,125.178,164.6742,189.4534
2017-07-05,38.56,124.7896,164.6742,189.4534
2017-07-06,38.68,125.178,165.0476,189.8635
2017-07-07,38.4,124.2718,164.6742,189.4534
2017-07-10,38.8,125.5663,165.4208,190.2733
2017-07-11,38.76,125.4369,165.2964,190.1367
2017-07-12,39.48,127.767,167.5294,192.5879
2017-07-13,39.56,128.0259,167.7768,192.8594
2017-07-14,39.76,128.6731,168.3947,193.5374
2017-07-17,39.6,128.1553,167.9004,192.995
2017-07-18,39.68,128.4142,168.1477,193.2663
2017-07-19,39.48,127.767,167.5294,192.5879
2017-07-21,39.52,127.8964,167.6531,192.7236
2017-07-24,39.32,127.2492,167.0341,192.0443
2017-07-25,39.52,127.8964,167.6531,192.7236
2017-07-26,39.68,128.4142,168.1477,193.2663
2017-07-27,39.8,128.8026,168.5182,193.6729
2017-07-28,40.04,129.5793,168.6417,193.8083
2017-07-31,39.84,128.932,168.6417,193.8083
2017-08-01,40.4,130.7443,168.6417,193.8083
2017-08-02,40.44,130.8738,168.6154,193.7713
2017-08-03,40.4,130.7443,168.6417,193.8083
2017-08-04,40.08,129.7087,168.6417,193.8083
2017-08-08,39.52,127.8964,168.6417,193.8083
2017-08-09,39.44,127.6375,168.6417,193.8083
2017-08-10,39.16,126.7314,168.6417,193.8083
2017-08-11,39.68,128.4142,168.6417,193.8083
2017-08-14,39.84,128.932,168.6417,193.8083
2017-08-15,39.6,128.1553,168.6417,193.8083
2017-08-16,40.2,130.0971,168.6417,193.8083
2017-08-17,39.88,129.0615,168.6417,193.8083
2017-08-18,40.08,129.7087,168.6417,193.8083
2017-08-22,40.28,130.356,168.6417,193.8083
2017-08-23,40.52,131.1327,168.5629,193.6974
2017-08-24,40.56,131.2621,168.5367,193.6605
2017-08-25,41.16,133.2039,168.147,193.1123
2017-08-28,40.84,132.1683,168.354,193.4035
2017-08-29,41.08,132.945,168.1986,193.1848
2017-08-30,40.88,132.2977,168.328,193.3669
2017-08-31,41.4,133.9806,167.993,192.8957
2017-09-01,41.84,135.4045,167.993,192.8957
2017-09-05,42.04,136.0518,167.993,192.8957
2017-09-06,42.36,137.0874,167.993,192.8957
2017-09-07,42.24,136.699,167.993,192.8957
2017-09-08,42.24,136.699,167.993,192.8957
2017-09-11,42.28,136.8285,167.993,192.8957
2017-09-12,42.24,136.699,167.993,192.8957
2017-09-13,42.04,136.0518,167.993,192.8957
2017-09-14,41.96,135.7929,167.993,192.8957
2017-09-15,42.52,137.6052,167.993,192.8957
2017-09-18,42.24,136.699,167.993,192.8957
2017-09-19,42.24,136.699,167.993,192.8957
2017-09-20,41.96,135.7929,167.993,192.8957
2017-09-21,41.64,134.7573,167.9106,193.3465
2017-09-22,41.84,135.4045,167.993,192.8957
2017-09-25,41.32,133.7217,167.7947,193.9831
2017-09-26,41.2,133.3333,167.7947,193.9831
2017-09-27,41.28,133.5922,167.7947,193.9831
2017-09-28,41.28,133.5922,167.7947,193.9831
2017-09-29,41.36,133.8511,167.7947,193.9831
2017-10-02,41.32,133.7217,167.7947,193.9831
2017-10-03,41.32,133.7217,167.7947,193.9831
2017-10-04,41.4,133.9806,167.7947,193.9831
2017-10-05,41.72,135.0162,167.7947,193.9831
2017-10-06,41.36,133.8511,167.7947,193.9831
2017-10-09,41.28,133.5922,167.7253,193.9353
2017-10-10,41.16,133.2039,167.5169,193.7917
2017-10-11,41.16,133.2039,167.5169,193.7917
2017-10-12,41.36,133.8511,167.7947,193.9831
2017-10-13,41.44,134.11,167.7947,193.9831
2017-10-17,41.08,132.945,167.3778,193.6959
2017-10-18,41.36,133.8511,167.7947,193.9831
2017-10-19,41.2,133.3333,167.5864,193.8396
2017-10-20,40.84,132.1683,166.9596,193.4074
2017-10-23,40.52,131.1327,166.3997,193.0207
2017-10-24,40.24,130.2265,165.9078,192.6806
2017-10-25,39.92,129.1909,165.3432,192.2896
2017-10-26,39.92,129.1909,165.3432,192.2896
2017-10-27,39.2,126.8608,164.0632,191.4014
2017-10-30,38.64,125.0485,163.0583,190.7021
2017-10-31,38.24,123.754,162.3354,190.198
2017-11-01,38.2,123.6246,162.3354,190.198
2017-11-02,38.12,123.3657,162.3354,190.198
2017-11-03,37.88,122.589,162.3354,190.198
2017-11-07,38.4,124.2718,162.959,191.1691
2017-11-08,38.64,125.0485,163.7063,192.3343
2017-11-09,39.08,126.4725,164.5765,193.6935
2017-11-10,38.88,125.8252,164.4523,193.4994
2017-11-14,38.36,124.1424,162.8344,190.9749
2017-11-15,38.24,123.754,162.4602,190.3922
2017-11-16,38.6,124.9191,163.5818,192.1401
2017-11-17,39.36,127.3786,164.5765,193.6935
2017-11-20,38.96,126.0841,164.5765,193.6935
2017-11-21,39.28,127.1197,164.5765,193.6935
2017-11-22,39.72,128.5437,164.5765,193.6935
2017-11-24,39.56,128.0259,164.5765,193.6935
2017-11-27,39.16,126.7314,164.5765,193.6935
2017-11-28,39.08,126.4725,164.5765,193.6935
2017-11-29,39.08,126.4725,164.5765,193.6935
2017-11-30,38.92,125.9547,164.5765,193.6935
2017-12-01,38.8,125.5663,164.5765,193.6935
2017-12-04,38.92,125.9547,164.9925,194.8598
2017-12-05,39.0,126.2136,165.2697,195.6392
2017-12-06,38.84,125.6958,164.7152,194.0819
2017-12-07,39.08,126.4725,165.5468,196.4201
2017-12-11,39.16,126.7314,165.8238,197.2025
2017-12-12,39.08,126.4725,165.5468,196.4201
2017-12-13,39.36,127.3786,166.5159,199.1652
2017-12-14,39.56,128.0259,167.2074,201.1373
2017-12-15,39.16,126.7314,165.8238,197.2025
2017-12-18,39.88,129.0615,168.3123,204.3122
2017-12-19,40.12,129.8382,168.7263,205.5091
2017-12-20,40.32,130.4854,168.7263,205.5091
2017-12-21,40.32,130.4854,168.7263,205.5091
2017-12-22,40.44,130.8738,168.7263,205.5091
2017-12-26,40.48,131.0032,168.7263,205.5091
2017-12-27,40.76,131.9094,168.7263,205.5091
2017-12-28,40.0,129.4498,168.7263,205.5091
2018-01-02,40.92,132.4272,168.7263,205.5091
2018-01-03,41.4,133.9806,168.7105,206.6688
2018-01-04,41.6,134.6278,168.7039,207.15
2018-01-05,41.8,135.2751,168.6974,207.63
2018-01-09,42.12,136.3107,168.6871,208.3955
2018-01-10,42.04,136.0518,168.6897,208.2044
2018-01-11,41.96,135.7929,168.6923,208.0131
2018-01-12,42.28,136.8285,168.682,208.7771
2018-01-16,42.44,137.3463,168.6768,209.158
2018-01-17,42.72,138.2524,168.6679,209.8228
2018-01-18,43.04,139.288,168.6578,210.5797
2018-01-19,43.04,139.288,168.6578,210.5797
2018-01-22,43.32,140.1942,168.649,211.2397
2018-01-23,43.44,140.5825,168.6453,211.5219
2018-01-24,44.88,145.2427,168.6316,212.553
2018-01-25,45.0,145.6311,168.6316,212.553
2018-01-26,44.8,144.9838,168.6316,212.553
2018-01-29,44.56,144.2071,168.6316,212.553
2018-01-30,43.96,142.2654,168.6316,212.553
2018-01-31,43.88,142.0065,168.6316,212.553
2018-02-01,44.4,143.6893,168.6316,212.553
2018-02-02,43.0,139.1586,166.2801,208.9677
2018-02-05,41.96,135.7929,164.5054,206.2687
2018-02-06,42.48,137.4757,165.3958,207.6221
2018-02-07,42.16,136.4401,164.8486,206.7902
2018-02-08,40.64,131.521,162.5662,203.3268
2018-02-09,40.76,131.9094,162.5662,203.3268
2018-02-12,41.76,135.1456,164.1612,205.7461
2018-02-13,41.44,134.11,163.6087,204.9075
2018-02-14,41.68,134.8867,164.0233,205.5367
2018-02-15,42.36,137.0874,165.1909,207.3105
2018-02-16,42.72,138.2524,165.8047,208.2441
2018-02-20,42.28,136.8285,165.054,207.1025
2018-02-21,42.0,135.9223,164.5741,206.3731
2018-02-22,42.52,137.6052,165.464,207.7259
2018-02-23,42.6,137.8641,165.6004,207.9333
2018-02-26,42.88,138.7702,166.0766,208.6579
2018-02-27,41.76,135.1456,164.1612,205.7461
2018-02-28,40.84,132.1683,162.5662,203.3268
2018-03-01,40.32,130.4854,162.5662,203.3268
2018-03-02,40.48,131.0032,161.6896,202.1497
2018-03-05,40.56,131.2621,161.2543,201.5655
2018-03-06,41.12,133.0744,158.8963,198.4023
2018-03-07,40.84,132.1683,159.7468,199.5428
2018-03-08,40.6,131.3916,161.0375,201.2744
2018-03-09,41.04,132.8155,158.8963,198.4023
2018-03-12,41.12,133.0744,158.8963,198.4023
2018-03-13,40.76,131.9094,160.175,200.1172
2018-03-14,41.08,132.945,158.8963,198.4023
2018-03-15,40.76,131.9094,160.175,200.1172
2018-03-16,40.72,131.7799,160.3899,200.4055
2018-03-20,40.48,131.0032,161.6896,202.1497
2018-03-21,41.0,132.6861,158.8963,198.4023
2018-03-22,40.44,130.8738,161.908,202.4429
2018-03-23,40.32,130.4854,162.5662,203.3268
2018-03-26,41.24,133.4628,158.8963,198.4023
2018-03-27,41.08,132.945,158.8963,198.4023
2018-03-28,41.0,132.6861,158.8963,198.4023
2018-04-02,41.72,135.0162,158.8963,198.4023
